,pn,description,actual_stock,ideal_stock,station,del_time,buy_freq,purchasing_method,min,max
1309,ELW73-200001-24,Quasar II Strip 24 inch,161.0000,0,KEF,309,10,low_sale,0,0
1310,BACB30VF3K10,BOLT,44.0000,0,KEF,7,10,low_sale,0,0
1311,BACB30MY6K11,Hi-Lok,15.0000,0,KEF,14,10,low_sale,0,0
1312,NAS6203-16,BOLT,15.0000,0,KEF,5,10,low_sale,0,0
1313,41391640,Astronova ToughWriter 640 Printer Paper,110.0000,0,KEF,209,10,low_sale,0,0
1314,65-5930138,Málningar tape 38mm x 50m,44.0000,0,KEF,6,10,low_sale,0,0
1315,65-5930150,Málningar tape 50mm x 50m,57.0000,0,KEF,13,10,low_sale,0,0
1316,65-5930125,Málningar tape 25mm x 50m,62.0000,0,KEF,6,10,low_sale,0,0
1317,65-5930119,Málningar tape 19mm x 50m,49.0000,0,KEF,7,100,low_sale,0,0
1318,347K63-1,DASH 8 MAIN WHEEL ASSY,15.0000,0,KEF,35,10,low_sale,0,0
1319,M83485-1-222,Packing,86.0000,0,KEF,21,10,low_sale,0,0
1320,RD15951-84,Ring,27.0000,0,KEF,41,10,low_sale,0,0
1321,537-206-2,Heat Sink Assembly,18.0000,0,KEF,299,10,low_sale,0,0
1322,NAS1739MW6-3,"RIVET, BLIND",238.0000,0,KEF,27,10,low_sale,0,0
1323,BACB30NZ6K10X,BOLT,6.0000,0,KEF,35,10,low_sale,0,0
1324,BACR15CE6AD6,RIVET,215.0000,0,KEF,44,10,low_sale,0,0
1325,BACB30PN12-24M,BOLT,63.0000,0,KEF,89,10,low_sale,0,0
1326,M02728,"Precision Cleaner, 800ml",6.0000,0,KEF,38,10,low_sale,0,0
1327,BACR15CE5AD4,Rivet,1857.0000,0,KEF,6,10,low_sale,0,0
1328,319A293A0000,"ARMREST, KIT INSTL LH",104.0000,0,KEF,196,10,low_sale,0,0
1329,08-6211-7676,"Cable Assembly, Passenger Bulkhead, Single, NC Aud",3.0000,0,KEF,152,10,low_sale,0,0
1330,08-8000-20,"Cable Assembly, Seat to Seat, AC and Data (RAVE3)",27.0000,0,KEF,165,10,low_sale,0,0
1331,08-8007-17,"Cable Assembly, Seat to Seat Data (RAVE3)",7.0000,0,KEF,173,10,low_sale,0,0
1332,00-5065-01,"Bulkhead Shroud, RDU2/DDS4, 11.6 Inch",2.0000,0,KEF,168,10,low_sale,0,0
1333,08-8009-17,"Cable Assembly, Seat to Seat, SPB4 to SPU3 (RAVE3)",4.0000,0,KEF,151,10,low_sale,0,0
1334,08-6210-7676,"Cable Assembly, Passenger Bulkhead, Single, NC Aud",1.0000,0,KEF,148,10,low_sale,0,0
1335,08-8020-8888,"Cable Assembly, Crew Panel, Maintenance Port, Plug",6.0000,0,KEF,145,10,low_sale,0,0
1336,08-6212-1812,"Cable Assembly, FDB, Disc to Seat Disc, SPB4",9.0000,0,KEF,174,10,low_sale,0,0
1337,08-6212-1815,"Cable Assembly, FDB, Disc to Seat Disc, SPB4",8.0000,0,KEF,185,10,low_sale,0,0
1338,08-6212-2112,"Cable Assembly, FDB, Disc to Seat Disc, SPB4",6.0000,0,KEF,180,10,low_sale,0,0
1339,65C33095-5,Gasket Wire Mesh 10 X 18 Tank Access Door,27.0000,0,KEF,64,25,low_sale,0,0
1340,65C33161-5,Gasket Wire Mesh 8 X 18 Tank Access Door,5.0000,0,KEF,41,10,low_sale,0,0
1341,00-5138-01,SCU3 Tray,2.0000,0,KEF,172,10,low_sale,0,0
1342,CB6009CR3-1P,"Nutplate, Two Lug, Adhesive Bonded, 10-32 UNJF-3B",50.0000,0,KEF,25,10,low_sale,0,0
1343,3149346A0072,"TABLE, IAT RH",89.0000,0,KEF,231,10,low_sale,0,0
1344,3149347A0072,"TABLE, IAT LH",86.0000,0,KEF,231,10,low_sale,0,0
1345,BMS8-45H,tamper seal,85.0000,0,KEF,62,10,low_sale,0,0
1346,G50075,"Chemical, Ethylene Glycol",3.0000,0,KEF,7,10,low_sale,0,0
1347,NAS1200M6-5P,RIVET,320.0000,0,KEF,6,10,low_sale,0,0
1348,284T0383-3,SEAL,3.0000,0,KEF,10,10,low_sale,0,0
1349,NAS1200M5-5P,RIVET,262.0000,0,KEF,14,100,low_sale,0,0
1350,032756,RING,10.0000,0,KEF,11,10,low_sale,0,0
1351,032757,RING,2.0000,0,KEF,11,10,low_sale,0,0
1352,BACR15BA6AD11C,RIVET,336.0000,0,KEF,4,10,low_sale,0,0
1353,1002BB6,JUMPER ASSY,4.0000,0,KEF,11,10,low_sale,0,0
1354,PLT2MM,STRAP,3139.0000,0,KEF,14,100,low_sale,0,0
1355,BACB30NN3K23,BOLT,14.0000,0,KEF,10,10,low_sale,0,0
1356,BRF200C3D,NUTPLATE,21.0000,0,KEF,9,10,low_sale,0,0
1357,53128-4-190-500,LANYARD ASSY,1.0000,0,KEF,11,10,low_sale,0,0
1358,L507949-20629,BEARING,31.0000,0,KEF,52,100,low_sale,0,0
1359,BACN11G3A1CD,NUTPLATE,1.0000,0,KEF,11,10,low_sale,0,0
1360,FB016830,LAMP,5.0000,0,KEF,21,10,low_sale,0,0
1361,NAS1523AA5R,PACKING,18.0000,0,KEF,14,10,low_sale,0,0
1362,043046,FILTER,10.0000,0,KEF,25,10,low_sale,0,0
1363,MS29513-121,PACKING,6.0000,0,KEF,25,10,low_sale,0,0
1364,BACS12GR3L10,SCREW,594.0000,0,KEF,20,10,low_sale,0,0
1365,67041488-203,GASKET,0.0000,0,KEF,13,10,low_sale,0,0
1366,C11236-211B,RING,44.0000,0,KEF,11,100,low_sale,0,0
1367,038057-00-81,ELEMENT ASSY,3.0000,0,KEF,12,10,low_sale,0,0
1368,69235-918CD,NUT,51.0000,0,KEF,16,10,low_sale,0,0
1369,BACB30XD3K7G,BOLT,226.0000,0,KEF,10,10,low_sale,0,0
1370,BACB30ZE3K5,BOLT,0.0000,0,KEF,11,10,low_sale,0,0
1371,BRH10C06D,NUT,83.0000,0,KEF,11,10,low_sale,0,0
1372,1002BB7,JUMPER ASSY,92.0000,0,KEF,21,10,low_sale,0,0
1373,BACJ40AP20-07,JUMPER ASSY,6.0000,0,KEF,7,10,low_sale,0,0
1374,M83485-1-121,PACKING,143.0000,0,KEF,6,100,low_sale,0,0
1375,J1439P020,RETAINER,24.0000,0,KEF,15,10,low_sale,0,0
1376,649-387-240-0,GASKET,11.0000,0,KEF,79,10,low_sale,0,0
1377,7577741,FILTER,42.0000,0,KEF,12,10,low_sale,0,0
1378,BCREF14275,RETAINER ASSY,0.0000,0,KEF,26,10,low_sale,0,0
1379,MS28775-216,PACKING,84.0000,0,KEF,7,10,low_sale,0,0
1380,NAS1149C0763R,WASHER,616.0000,0,KEF,21,10,low_sale,0,0
1381,2685336,FILTER,8.0000,0,KEF,10,10,low_sale,0,0
1382,MARWEAR BLACK L,Black nitril gloves,47.0000,0,KEF,9,10,low_sale,0,0
1383,MARWEAR BLACK XL,Black nitril gloves,45.0000,0,KEF,12,10,low_sale,0,0
1384,MARWEAR BLACK M,Black nitril gloves,95.0000,0,KEF,10,10,low_sale,0,0
1385,PSD3252087-02-01,AMCU Bracket,0.0000,0,KEF,49,10,low_sale,0,0
1386,A21600600000,CLAMP,4458.0000,0,KEF,186,10,low_sale,0,0
1387,389A-20629,"Cone, Bearing (Outer)",6.0000,0,KEF,22,10,low_sale,0,0
1388,L507910-20629,"Cup, Bearing (Inner)",25.0000,0,KEF,26,10,low_sale,0,0
1389,G02219,"TAPE - Yellow Vinyl Adhesive, Scotch Brand No. 471, 1.5"" (38.1mm) Wide",31.0000,0,KEF,65,10,low_sale,0,0
1390,M83485-1-120,O-RING,237.0000,0,KEF,31,100,low_sale,0,0
1391,453A1810-7,NET ASSY,4.0000,0,KEF,15,10,low_sale,0,0
1392,XW20891-150-75,BLADE ASSY,15.0000,0,KEF,16,10,low_sale,0,0
1393,AJ18C106DU,BUSHING,12.0000,0,KEF,19,10,low_sale,0,0
1394,M83485-1-214,PACKING,89.0000,0,KEF,22,100,low_sale,0,0
1395,CB6009AA3CRC1,"NUTPLATE, BONDED",42.0000,0,KEF,10,10,low_sale,0,0
1396,A37721,"Packing, Performed",20.0000,0,KEF,33,100,low_sale,0,0
1397,34555.0000,"ALEXIT-Härter / Hardener 345-55, 1 kg",2.0000,0,KEF,62,10,low_sale,0,0
1398,CTA-0165,CONTACT TUNING FORK,64.0000,0,KEF,18,10,low_sale,0,0
1399,RBTB20-4,TERMINAL BLOCK,5.0000,0,KEF,24,10,low_sale,0,0
1400,MARWEAR BLACK XXL,Black nitril gloves,61.0000,0,KEF,7,10,low_sale,0,0
1401,AJ18C105DU,BUSHING,12.0000,0,KEF,10,10,low_sale,0,0
1402,RBF9REDROLL3,Remove Before Flight Roll,16.0000,0,KEF,120,10,low_sale,0,0
1403,RBF9REDROLL6,Remove Before Flight Roll,24.0000,0,KEF,100,10,low_sale,0,0
1404,108FR-48,BLACK CARPET TAPE,19.0000,0,KEF,30,10,low_sale,0,0
1405,8202-01-1207,"PLATE , BAFFLE (POST SB E33-3-218SB)",6.0000,0,KEF,18,10,low_sale,0,0
1406,3152960000UV,"ARMREST, LONG RH RECLINE",29.0000,0,KEF,140,10,low_sale,0,0
1407,18TZ1T7004G1,TPL RH IAT    +IN ARM VIDEO       ,0.0000,0,KEF,1773,10,low_sale,0,0
1408,BRAYC0795,BRAYCO 795,830.0000,0,KEF,21,10,low_sale,0,0
1409,08-6211-8888,"CABLE ASSEMBLY, BULKHEAD, DDS4, PERIPHERAL DISC, NC AUDIO, USB, SEAT 2",4.0000,0,KEF,157,10,low_sale,0,0
1410,121-11507-1D,Pane Inner Pane,351.0000,0,KEF,56,10,low_sale,0,0
1411,A900X,Activator (For use with Aerodur 3001 Base Coat),13.0000,0,KEF,45,10,low_sale,0,0
1412,J221P156,PACKING,8.0000,0,KEF,4,10,low_sale,0,0
1413,9175M98P02,GASKET - LUBE IN SEAL,17.0000,0,KEF,15,10,low_sale,0,0
1414,9608M12P04,GASKET - ROUND,19.0000,0,KEF,8,10,low_sale,0,0
1415,02-09-0020-99,ZT-88 Security Label Zero Transfer 85 x 25 mm Security Cuts,4520.0000,0,KEF,133,10,low_sale,0,0
1416,PMAG25221-09,STRAP for RESTRAIN KIT (RK) BRACKET,20.0000,0,KEF,146,10,low_sale,0,0
1417,216069-5,Intermediate Retainer,1.0000,0,KEF,15,10,low_sale,0,0
1418,13206-001FS,SWITCH MODULE,5.0000,0,KEF,20,10,low_sale,0,0
1419,161T1207-1,PIN-LOCATOR,1.0000,0,KEF,7,10,low_sale,0,0
1420,LJ76926SD,HINGE,7.0000,0,KEF,30,10,low_sale,0,0
1421,BACT12AC54,"TERMINAL, PIDG R 16-14 1/4",90.0000,0,KEF,5,10,low_sale,0,0
1422,BCREF167290,CAM FOLLOWER,4.0000,0,KEF,10,10,low_sale,0,0
1423,PLD3111043-01-1,Wi-Fi decal,3.0000,0,KEF,117,10,low_sale,0,0
1424,C30001,"Cabin Carpet Stain Remover, bottle of 500ml",14.0000,0,KEF,156,10,low_sale,0,0
1425,ED101208SD,Attenuator Acoustic,8.0000,0,KEF,24,10,low_sale,0,0
1426,BACN10JZ3A4CDMU,Nutplate,75.0000,0,KEF,9,10,low_sale,0,0
1427,PVC100INOP,INOP TAPE FOR DEMO KIT,10.0000,0,KEF,18,10,low_sale,0,0
1428,HL70-8,Collar,31.0000,0,KEF,144,10,low_sale,0,0
1429,B00612000000,"HINGE, SLIDING-SOUTHCO CT-99-5001",188.0000,0,KEF,198,10,low_sale,0,0
1430,PLD5252528-01,EPA Label,172.0000,0,KEF,14,10,low_sale,0,0
1431,3MDP190,Epoxy Adhesive - Gray,5.0000,0,KEF,42,10,low_sale,0,0
1432,3M86A,Adhesion Promoter,0.0000,0,KEF,41,10,low_sale,0,0
1433,AN960JD616,WASHER,327.0000,0,KEF,20,10,low_sale,0,0
1434,113N1020-3,BOLT,4.0000,0,KEF,12,10,low_sale,0,0
1435,S700B0116-4D012WD,BUSHING,38.0000,0,KEF,24,10,low_sale,0,0
1436,MARWEAR BLACK S,Black nitril gloves,210.0000,0,KEF,56,10,low_sale,0,0
1437,4050-1-101-6331,Restrant System  Attendant Seat,12.0000,0,KEF,89,10,low_sale,0,0
1438,BK206278CBL72,"Fairing, Plate",38.0000,0,KEF,48,10,low_sale,0,0
1439,ALG/RCBA,ALG/RCBA Antibacterial Sanitiser,4000.0000,0,KEF,9,100,low_sale,0,0
1440,ASF41,"Fluid-Hydraulic, Petroleum Base",31.0000,0,KEF,53,10,low_sale,0,0
1441,LPS3-AER0SOL,RUST INHIBITOR,15.0000,0,KEF,33,10,low_sale,0,0
1442,BC10,Shrinkwrap - 9m x 30m,5.0000,0,KEF,9,10,low_sale,0,0
1443,PMD5252562-01,Andromeda Life Vest Box Cover,67.0000,0,KEF,221,10,low_sale,0,0
1444,QA03963WE,ELEMENT-SCAVENGE OIL FILTER,24.0000,0,KEF,48,10,low_sale,0,0
1445,S700B0116-4D014WD,BUSHING,95.0000,0,KEF,24,10,low_sale,0,0
1446,NAS1200M5-4P,RIVET,137.0000,0,KEF,12,10,low_sale,0,0
1447,M25988-1-905,O-ring,30.0000,0,KEF,5,10,low_sale,0,0
1448,WD40-400ML,Lubricnt,4.0000,0,KEF,55,10,low_sale,0,0
1449,PR1776MB2-60Z,Sealant Low Weight Fuel,23.0000,0,KEF,26,10,low_sale,0,0
1450,BACC30AB10CY,COLLAR,56.0000,0,KEF,8,10,low_sale,0,0
1451,10164-2,Circuit Breaker Collar - SB-737-27-1320,26.0000,0,KEF,7,10,low_sale,0,0
1452,1261604,"RIVET,FLUSH HEAD (VIASAT PN)",520.0000,0,KEF,14,10,low_sale,0,0
1453,RR84S,"Ring, Retaining",22.0000,0,KEF,20,10,low_sale,0,0
1454,68-1577,O-RING,32.0000,0,KEF,24,10,low_sale,0,0
1455,68-1540,O-RING,30.0000,0,KEF,20,10,low_sale,0,0
1456,RRT100S,"Ring, Retaining",26.0000,0,KEF,24,10,low_sale,0,0
1457,68-1576,ORING,49.0000,0,KEF,19,10,low_sale,0,0
1458,ERT/1440-500-01,Universal Hand Sanitiser Installation kit,5.0000,0,KEF,1,10,low_sale,0,0
1459,ERT/1528-500-01,Universal Hand Sanitiser Installation kit,1.0000,0,KEF,0,10,low_sale,0,0
1460,PR1776MB1-2-60Z,Sealant Low Weight Fuel,24.0000,0,KEF,12,10,low_sale,0,0
1461,NAS43DD1-39FC,SPACER-SLEEVE,11.0000,0,KEF,5,10,low_sale,0,0
1462,790347,BATTERY,0.0000,0,KEF,12,10,low_sale,0,0
1463,MS28775-031,ORING,69.0000,0,KEF,20,100,low_sale,0,0
1464,1L500401-171,NUT-DISP,44.0000,0,KEF,52,25,low_sale,0,0
1465,1L500401-415,WASHER-LOCK,13.0000,0,KEF,64,10,low_sale,0,0
1466,334A6002-2,"BRACKET, DUCT CLAMP",1.0000,0,KEF,29,10,low_sale,0,0
1467,334A6002-1,"CAP, DUCT",0.0000,0,KEF,13,10,low_sale,0,0
1468,BACC10JB058C088,"CLAMP, HOSE",7.0000,0,KEF,13,10,low_sale,0,0
1469,BAC27DCC3073,MARKER,0.0000,0,KEF,7,10,low_sale,0,0
1470,334A6002-3,"COVER, DUCT",1.0000,0,KEF,13,10,low_sale,0,0
1471,BEL-303335,LENS,94.0000,0,KEF,109,10,low_sale,0,0
1472,10PW20-4,Water Reducible Epoxy Primer,2.0000,0,KEF,41,10,low_sale,0,0
1473,BMS3-23TYIICL2,"CORROSION INHIBITING COMPOUND, Type II, Class 2",8.0000,0,KEF,33,10,low_sale,0,0
1474,CS-299-302,Battery,6.0000,0,KEF,277,10,low_sale,0,0
1475,70651-32,GASPER,12.0000,0,KEF,76,10,low_sale,0,0
1476,P421-1,Teflon Tape 1 Inch,4.0000,0,KEF,106,10,low_sale,0,0
1477,BACB30NN3K-1,SCREW,56.0000,0,KEF,4,10,low_sale,0,0
1478,ICE220601CRC.00,SD CARD - RESIDENT,0.0000,0,KEF,0,10,low_sale,0,0
1479,ICE100122-50,SD CARD - RESIDENT,5.0000,0,KEF,0,10,low_sale,0,0
1480,59126,USB CABLE,13.0000,0,KEF,21,10,low_sale,0,0
1481,ICE120122-50,SD CARD - RESIDENT,0.0000,0,KEF,0,10,low_sale,0,0
1482,KT43-1276,Bolt Main Wheel,355.0000,0,KEF,56,10,low_sale,0,0
1483,9402-25-05,MOD KIT,19.0000,0,KEF,16,10,low_sale,0,0
1484,ICE230101CSC.00,SD CARD - CYCLIC,8.0000,0,KEF,0,10,low_sale,0,0
1485,ICE230101CRC.00,SD CARD - RESIDENT,25.0000,0,KEF,3,10,low_sale,0,0
1486,ICE010123-50,SD CARD - RESIDENT,25.0000,0,KEF,3,10,low_sale,0,0
1487,ICE010123-00,SD CARD - CYCLIC,8.0000,0,KEF,0,10,low_sale,0,0
1488,ICE010123-51,SD CARD - RESIDENT,13.0000,0,KEF,14,10,low_sale,0,0
1489,39-188,"Seal, Grease",3.0000,0,KEF,75,10,min-max,5,5
1490,UL10325,"Plug    Blanking,Intrasc0pe,",4.0000,0,KEF,39,10,min-max,2,3
1491,BACB10FK5F3HS,BEARING,9.0000,0,KEF,60,10,min-max,3,3
1492,66-16691-502,Spring Pin Retainer Doorstop,259.0000,0,KEF,7,10,min-max,11,17
1493,SAM222-19,Latch,4.0000,0,KEF,9,10,min-max,2,4
1494,AIRMAN750,Headset,44.0000,0,KEF,116,10,min-max,1,3
1495,537-99,Heatsink,0.0000,0,KEF,115,10,min-max,2,4
1496,808298,Seal Gask-O-Seal  Power Plant Instl  Rb211-535,4.0000,0,KEF,16,10,min-max,3,5
1497,310N5010-6,Washer,7.0000,0,KEF,9,10,min-max,5,8
1498,BACW10BP14ACU,Washer,51.0000,0,KEF,21,10,min-max,20,20
1499,65-90305-58,Kit     Filter Kit,39.0000,0,KEF,122,10,min-max,16,16
1500,4811-412,Gasket Gasket-Valve,22.0000,0,KEF,34,10,min-max,4,8
1501,J221P910,PACKING,9.0000,0,KEF,7,10,min-max,4,10
1502,NAS7604U3,Screw   Csk Hd,121.0000,0,KEF,8,10,min-max,30,60
1503,2-267S317-60,PACKING,12.0000,0,KEF,40,10,min-max,5,20
1504,1500P0247,Indicator-Pressure,1.0000,0,KEF,49,10,min-max,1,1
1505,FK20159,Washer,13.0000,0,KEF,27,10,min-max,1,1
1506,505342,Screen Screen Ay-Air Filter,5.0000,0,KEF,37,10,min-max,4,4
1507,10-1004-7,Sign Panel Ay  Psu  Symbolic,2.0000,0,KEF,34,10,min-max,1,2
1508,BAC27NCT0292,Marker,3.0000,0,KEF,15,10,min-max,2,2
1509,MS28782-19,Ring,167.0000,0,KEF,26,10,min-max,4,4
1510,9066M54P01,PLUG - FAULT ISOLATING MAG,10.0000,0,KEF,61,10,min-max,5,10
1511,M83485-1-016,PACKING,52.0000,0,KEF,14,10,min-max,5,20
1512,M83485-1-008,PACKING,70.0000,0,KEF,92,10,min-max,20,40
1513,M83485-1-905,PACKING,76.0000,0,KEF,15,10,min-max,20,40
1514,M83485-1-906,PACKING,109.0000,0,KEF,61,10,min-max,20,100
1515,731476,Gasket,4.0000,0,KEF,24,10,min-max,2,8
1516,6512-4,Seal    No 2 Cargo Door,2.0000,0,KEF,8,10,min-max,1,1
1517,H854-5,HINGE ACCESS DR AND PAN  W DSPL,2.0000,0,KEF,8,10,min-max,1,1
1518,EP0CAST1618DB,Epocast,3.0000,0,KEF,54,10,min-max,2,5
1519,VB3505,"Probe   Assy,Magnetic,",2.0000,0,KEF,13,10,min-max,2,2
1520,80004-10,Lock Ay Cargo System  Main Deck Freighter,15.0000,0,KEF,43,10,min-max,1,2
1521,FK20158,Washer,10.0000,0,KEF,22,10,min-max,4,4
1522,3238804-2,CLIP-ACTUATOR LOCK,6.0000,0,KEF,9,10,min-max,6,6
1523,49-155,PLUG THERMAL RELIEF,8.0000,0,KEF,10,10,min-max,5,10
1524,68-1032,Packing Packing-Preformed,17.0000,0,KEF,32,10,min-max,8,8
1525,32-485-2,"Cap, Hub",13.0000,0,KEF,110,10,min-max,3,3
1526,TRC4,Valve   Valve-Inside,1600.0000,0,KEF,10,100,min-max,100,2000
1527,49-310,OVERINFLATION PLUG,2.0000,0,KEF,15,10,min-max,2,2
1528,68-1448,Packing,170.0000,0,KEF,26,10,min-max,50,150
1529,43-1329,"Bolt, 12 point",104.0000,0,KEF,13,100,min-max,80,200
1530,50-395,"Plate, Identification",8.0000,0,KEF,13,10,min-max,6,20
1531,42FLW624,Nut     Main Wheel,59.0000,0,KEF,24,10,min-max,36,136
1532,379-26,Gasket,11.0000,0,KEF,67,10,min-max,10,40
1533,43-668,Bolt,48.0000,0,KEF,148,10,min-max,32,64
1534,MS27611,Valve   -Hyd Bldr,19.0000,0,KEF,8,100,min-max,5,5
1535,39-135,Grease Seal,6.0000,0,KEF,112,10,min-max,5,5
1536,NAS1102E4-8,Screw,0.0000,0,KEF,19,10,min-max,32,64
1537,72-370,"Shield, Water Deflector",9.0000,0,KEF,138,10,min-max,3,3
1538,49-341,PLUG - OVERINFLATION,6.0000,0,KEF,15,10,min-max,5,5
1539,MS20002C5,Washer,208.0000,0,KEF,16,10,min-max,100,200
1540,L102810-20629,"CUP, BEARING (INNER)",7.0000,0,KEF,15,10,min-max,5,10
1541,MS20002C7,Washer,162.0000,0,KEF,9,100,min-max,128,320
1542,MS27612-7,Adapter,15.0000,0,KEF,76,10,min-max,5,5
1543,56-1075,"Retainer, Grease",12.0000,0,KEF,10,10,min-max,1,11
1544,116A1510-8,LENS ASSY - RH,3.0000,0,KEF,15,10,min-max,1,2
1545,9175M96P02,GASKET - LUBE SEAL,16.0000,0,KEF,15,10,min-max,2,10
1546,1326-1140,BOWL,1.0000,0,KEF,17,10,min-max,1,1
1547,AS115-06-0184,HOSE,2.0000,0,KEF,91,10,min-max,1,2
1548,BACB30XD3K12,BOLT,2.0000,0,KEF,6,10,min-max,1,3
1549,9111M35P05,"BALANCE SCREW, SOCKET HEAD (23,6G)",3.0000,0,KEF,36,10,min-max,3,3
1550,RD34489-1,SCREEN - INLET,6.0000,0,KEF,55,10,min-max,5,10
1551,BACC10BN400L5ME,Clamp,3.0000,0,KEF,40,10,min-max,1,1
1552,BACC10BN400L5ME,Clamp,3.0000,0,KEF,40,10,min-max,1,2
1553,1764227,HEAD ASSY,1.0000,0,KEF,23,10,min-max,1,1
1554,BACB30XD3K7,BOLT,226.0000,0,KEF,10,10,min-max,75,225
1555,J221P014,SEAL,34.0000,0,KEF,5,10,min-max,5,10
1556,8001-116,Door Ay Tank Access  Wing Lwr Surf,2.0000,0,KEF,27,10,min-max,1,2
1557,RF807,SHACKLE,6.0000,0,KEF,6,10,min-max,5,20
1558,IFE1308WW,LED Lamp - 1308 replacement,201.0000,0,KEF,33,10,min-max,50,200
1559,3507975-1,PLUG - MAGNETIC DRAIN,1.0000,0,KEF,49,10,min-max,0,1
1560,BACB30XD3K4,BOLT,116.0000,0,KEF,13,10,min-max,75,225
1561,1705M42P03,SHROUD,1.0000,0,KEF,20,10,min-max,1,1
1562,AS1895-23-300,SEAL,3.0000,0,KEF,10,10,min-max,2,3
1563,UL17952,"Case    Assy,Hp3 Bleed Valve",4.0000,0,KEF,46,10,min-max,2,4
1564,PPA2FG210AM30EH,SEAL,2.0000,0,KEF,416,10,min-max,1,2
1565,3884292-2,"Duct Duct-Air, Surge",3.0000,0,KEF,178,10,min-max,2,3
1566,9609M43P02,Washer - flat,99.0000,0,KEF,7,10,min-max,2,10
1567,BCREF56193,RING,4.0000,0,KEF,20,10,min-max,2,3
1568,654T0035-21,Kit     Filter Kit,3.0000,0,KEF,39,10,min-max,3,6
1569,9299M96G07,PLUG ASSY,1.0000,0,KEF,6,10,min-max,1,1
1570,1743705,Filter Waste System Control Cable And Rinse,15.0000,0,KEF,22,10,min-max,10,20
1571,9111M35P06,"BALANCE SCREW, SOCKET HEAD (27,4G)",22.0000,0,KEF,34,10,min-max,3,6
1572,5911584-5,NUT,10.0000,0,KEF,6,10,min-max,8,10
1573,BACB30XD3K8,BOLT,44.0000,0,KEF,6,10,min-max,75,225
1574,2534M51P02,GASKET,2.0000,0,KEF,27,10,min-max,1,1
1575,LK76708,"Spring  Helical,C0mpressi0n",60.0000,0,KEF,26,10,min-max,24,24
1576,J1215P12,GASKET - SEAL,1.0000,0,KEF,6,10,min-max,1,1
1577,BACB30ZE4-3,BOLT,4.0000,0,KEF,12,10,min-max,1,2
1578,PPA2FG214AM30EH,SEAL,1.0000,0,KEF,71,10,min-max,1,1
1579,965135-181,Shim,20.0000,0,KEF,4,10,min-max,10,20
1580,PPA2FG212AM30EH,SEAL,3.0000,0,KEF,91,10,min-max,3,3
1581,D71D30191-111C,Seat Seat Ay-Toilet,3.0000,0,KEF,21,10,min-max,2,2
1582,BACB30ZE4-8,BOLT,67.0000,0,KEF,10,10,min-max,3,7
1583,BACB30ZE4-9,BOLT,11.0000,0,KEF,6,10,min-max,1,3
1584,4-270-4,Torque  Tube,1.0000,0,KEF,165,10,min-max,1,1
1585,9111M35P03,"BALANCE SCREW, SOCKET HEAD (16,8G)",21.0000,0,KEF,45,10,min-max,3,3
1586,HA142-5,Latch Assy,3.0000,0,KEF,16,10,min-max,2,2
1587,M83485-1-011,PACKING,190.0000,0,KEF,7,10,min-max,20,100
1588,9111M35P01,"BALANCE SCREW, SOCKET HEAD (10G)",3.0000,0,KEF,44,10,min-max,3,3
1589,1391-0243,PACKING,9.0000,0,KEF,141,10,min-max,2,4
1590,RD34485-1,SCREEN - INLET,7.0000,0,KEF,86,10,min-max,5,10
1591,9111M35P11,"BALANCE SCREW, SOCKET HEAD (20,2G)",31.0000,0,KEF,5,10,min-max,3,3
1592,491B1200036-002,CABLE-FLEXIBLE DRIVE,2.0000,0,KEF,16,10,min-max,1,1
1593,591200-41,Disconnect Assy - Hydraulic Self Sealing,2.0000,0,KEF,90,10,min-max,1,2
1594,BACB30XD3K10,BOLT,316.0000,0,KEF,7,10,min-max,75,225
1595,J1220G07,CLAMP,8.0000,0,KEF,8,10,min-max,5,10
1596,M83485-1-151,PACKING,8.0000,0,KEF,194,10,min-max,5,10
1597,1327M20G01,Clip,7.0000,0,KEF,11,10,min-max,2,8
1598,AN320C4,Nut,15.0000,0,KEF,8,10,min-max,1,2
1599,1355-1363-695,PACKING,5.0000,0,KEF,11,10,min-max,1,2
1600,AN320C6,NUT,15.0000,0,KEF,8,10,min-max,1,2
1601,9111M35P02,"BALANCE SCREW, SOCKET HEAD (13,4G)",8.0000,0,KEF,45,10,min-max,3,3
1602,BLT3649,"Bolt    Bihex Hd,",12.0000,0,KEF,7,10,min-max,6,12
1603,BACB30LM6HU3,BOLT,13.0000,0,KEF,19,10,min-max,12,14
1604,BACC63BV18B14PN,Connector,4.0000,0,KEF,9,10,min-max,2,4
1605,9175M97P02,SEAL,9.0000,0,KEF,22,10,min-max,2,10
1606,965135-180,Shim,20.0000,0,KEF,4,10,min-max,10,20
1607,J1220G08,CLAMP - LOOP,48.0000,0,KEF,9,10,min-max,5,10
1608,RFQ04UR,Rod - end,3.0000,0,KEF,19,10,min-max,2,4
1609,491B1330040-013,SHIM,8.0000,0,KEF,11,10,min-max,4,6
1610,491B1213079-001,DECAL- CAUTION,25.0000,0,KEF,63,10,min-max,8,10
1611,BACB30XD3K6,BOLT,209.0000,0,KEF,10,10,min-max,75,225
1612,BACB30XD3K9,BOLT,221.0000,0,KEF,6,10,min-max,75,225
1613,182823,Bolt 10-32 Unf For Thermocouple,17.0000,0,KEF,35,10,min-max,12,20
1614,0A090-0511CM,Cushion Cushion-Back,8.0000,0,KEF,30,10,min-max,6,8
